id	ja	zh-TW	en	ko
384	ちいさなエンジン	ちいさなエンジン(TW)	ちいさなエンジン(EN)	ちいさなエンジン(KO)
385	リアルギア梅	リアルギア梅(TW)	リアルギア梅(EN)	リアルギア梅(KO)
386	顧問の先生(虹)	顧問の先生(虹)(TW)	顧問の先生(虹)(EN)	顧問の先生(虹)(KO)
387	スノーテント	スノーテントのカケラ(TW)	スノーテントのカケラ(EN)	スノーテントのカケラ(KO)
388	スノーテントの設計図	かるくてじょうぶな布地(TW)	かるくてじょうぶな布地(EN)	かるくてじょうぶな布地(KO)
389	スノーテントのカケラ	みずにつよい布地(TW)	みずにつよい布地(EN)	みずにつよい布地(KO)
390	かるくてじょうぶな布地	かるくてじょうぶな金属(TW)	かるくてじょうぶな金属(EN)	かるくてじょうぶな金属(KO)
391	みずにつよい布地	0	0	0
392	リアルギア竹	リアルギア竹(TW)	リアルギア竹(EN)	リアルギア竹(KO)
393	コミコミ3万の焚火台	コミコミ3万の焚火台のカケラ(TW)	コミコミ3万の焚火台のカケラ(EN)	コミコミ3万の焚火台のカケラ(KO)
394	コミコミ3万の焚火台の設計図	じょうぶな金属(TW)	じょうぶな金属(EN)	じょうぶな金属(KO)
395	コミコミ3万の焚火台のカケラ	さびない金属(TW)	さびない金属(EN)	さびない金属(KO)
396	じょうぶな金属	ねつにつよい金属(TW)	ねつにつよい金属(EN)	ねつにつよい金属(KO)
397	さびない金属	もえない布地(TW)	もえない布地(EN)	もえない布地(KO)
398	ねつにつよい金属	0	0	0
399	もえない布地	0	0	0
400	鳥羽先生の車	鳥羽先生の車のカケラ(TW)	鳥羽先生の車のカケラ(EN)	鳥羽先生の車のカケラ(KO)
401	鳥羽先生の車の設計図	じょうぶな金属(TW)	じょうぶな金属(EN)	じょうぶな金属(KO)
402	鳥羽先生の車のカケラ	じょうぶな樹脂(TW)	じょうぶな樹脂(EN)	じょうぶな樹脂(KO)
403	おおきなバッテリー	0	0	0
404	おおきなエンジン	0	0	0
405	リアルギア松	リアルギア松(TW)	リアルギア松(EN)	リアルギア松(KO)
406	チャレンジの達成報酬です。	チャレンジの達成報酬です。(TW)	チャレンジの達成報酬です。(EN)	チャレンジの達成報酬です。(KO)
407	「○○」の準備の達成報酬です。	「ドリームヒロインオールスターズ」の準備の達成報酬です。(TW)	「ドリームヒロインオールスターズ」の準備の達成報酬です。(EN)	「ドリームヒロインオールスターズ」の準備の達成報酬です。(KO)
408	リリース記念チャレンジの達成報酬です。	リリース記念チャレンジの達成報酬です。(TW)	リリース記念チャレンジの達成報酬です。(EN)	リリース記念チャレンジの達成報酬です。(KO)
409	ゆるパス(30days)の購入特典です。	ゆるパス(30days)の購入特典です。(TW)	ゆるパス(30days)の購入特典です。(EN)	ゆるパス(30days)の購入特典です。(KO)
410	ゆるパス(30days)1日目のプレゼントです。	這是搖曳通行證（30天）的第1天禮物。	This is the day 1 gift for Laid-Back Pass (30 days).	유루 패스(30일) 1일차의 선물입니다.
411	ゆるパス(30days)2日目のプレゼントです。	這是搖曳通行證（30天）的第2天禮物。	This is the day 2 gift for Laid-Back Pass (30 days).	유루 패스(30일) 2일차의 선물입니다.
412	ゆるパス(30days)3日目のプレゼントです。	這是搖曳通行證（30天）的第3天禮物。	This is the day 3 gift for Laid-Back Pass (30 days).	유루 패스(30일) 3일차의 선물입니다.
413	ゆるパス(30days)4日目のプレゼントです。	這是搖曳通行證（30天）的第4天禮物。	This is the day 4 gift for Laid-Back Pass (30 days).	유루 패스(30일) 4일차의 선물입니다.
414	ゆるパス(30days)5日目のプレゼントです。	這是搖曳通行證（30天）的第5天禮物。	This is the day 5 gift for Laid-Back Pass (30 days).	유루 패스(30일) 5일차의 선물입니다.
415	ゆるパス(30days)6日目のプレゼントです。	這是搖曳通行證（30天）的第6天禮物。	This is the day 6 gift for Laid-Back Pass (30 days).	유루 패스(30일) 6일차의 선물입니다.
416	ゆるパス(30days)7日目のプレゼントです。	這是搖曳通行證（30天）的第7天禮物。	This is the day 7 gift for Laid-Back Pass (30 days).	유루 패스(30일) 7일차의 선물입니다.
417	ゆるパス(30days)8日目のプレゼントです。	這是搖曳通行證（30天）的第8天禮物。	This is the day 8 gift for Laid-Back Pass (30 days).	유루 패스(30일) 8일차의 선물입니다.
418	ゆるパス(30days)9日目のプレゼントです。	這是搖曳通行證（30天）的第9天禮物。	This is the day 9 gift for Laid-Back Pass (30 days).	유루 패스(30일) 9일차의 선물입니다.
419	ゆるパス(30days)10日目のプレゼントです。	這是搖曳通行證（30天）的第10天禮物。	This is the day 10 gift for Laid-Back Pass (30 days).	유루 패스(30일) 10일차의 선물입니다.
420	ゆるパス(30days)11日目のプレゼントです。	這是搖曳通行證（30天）的第11天禮物。	This is the day 11 gift for Laid-Back Pass (30 days).	유루 패스(30일) 11일차의 선물입니다.
421	ゆるパス(30days)12日目のプレゼントです。	這是搖曳通行證（30天）的第12天禮物。	This is the day 12 gift for Laid-Back Pass (30 days).	유루 패스(30일) 12일차의 선물입니다.
422	ゆるパス(30days)13日目のプレゼントです。	這是搖曳通行證（30天）的第13天禮物。	This is the day 13 gift for Laid-Back Pass (30 days).	유루 패스(30일) 13일차의 선물입니다.
423	ゆるパス(30days)14日目のプレゼントです。	這是搖曳通行證（30天）的第14天禮物。	This is the day 14 gift for Laid-Back Pass (30 days).	유루 패스(30일) 14일차의 선물입니다.
424	ゆるパス(30days)15日目のプレゼントです。	這是搖曳通行證（30天）的第15天禮物。	This is the day 15 gift for Laid-Back Pass (30 days).	유루 패스(30일) 15일차의 선물입니다.
425	ゆるパス(30days)16日目のプレゼントです。	這是搖曳通行證（30天）的第16天禮物。	This is the day 16 gift for Laid-Back Pass (30 days).	유루 패스(30일) 16일차의 선물입니다.
426	ゆるパス(30days)17日目のプレゼントです。	這是搖曳通行證（30天）的第17天禮物。	This is the day 17 gift for Laid-Back Pass (30 days).	유루 패스(30일) 17일차의 선물입니다.
427	ゆるパス(30days)18日目のプレゼントです。	這是搖曳通行證（30天）的第18天禮物。	This is the day 18 gift for Laid-Back Pass (30 days).	유루 패스(30일) 18일차의 선물입니다.
428	ゆるパス(30days)19日目のプレゼントです。	這是搖曳通行證（30天）的第19天禮物。	This is the day 19 gift for Laid-Back Pass (30 days).	유루 패스(30일) 19일차의 선물입니다.
429	ゆるパス(30days)20日目のプレゼントです。	這是搖曳通行證（30天）的第20天禮物。	This is the day 20 gift for Laid-Back Pass (30 days).	유루 패스(30일) 20일차의 선물입니다.
430	ゆるパス(30days)21日目のプレゼントです。	這是搖曳通行證（30天）的第21天禮物。	This is the day 21 gift for Laid-Back Pass (30 days).	유루 패스(30일) 21일차의 선물입니다.
431	ゆるパス(30days)22日目のプレゼントです。	這是搖曳通行證（30天）的第22天禮物。	This is the day 22 gift for Laid-Back Pass (30 days).	유루 패스(30일) 22일차의 선물입니다.
432	ゆるパス(30days)23日目のプレゼントです。	這是搖曳通行證（30天）的第23天禮物。	This is the day 23 gift for Laid-Back Pass (30 days).	유루 패스(30일) 23일차의 선물입니다.
433	ゆるパス(30days)24日目のプレゼントです。	這是搖曳通行證（30天）的第24天禮物。	This is the day 24 gift for Laid-Back Pass (30 days).	유루 패스(30일) 24일차의 선물입니다.
434	ゆるパス(30days)25日目のプレゼントです。	這是搖曳通行證（30天）的第25天禮物。	This is the day 25 gift for Laid-Back Pass (30 days).	유루 패스(30일) 25일차의 선물입니다.
435	ゆるパス(30days)26日目のプレゼントです。	這是搖曳通行證（30天）的第26天禮物。	This is the day 26 gift for Laid-Back Pass (30 days).	유루 패스(30일) 26일차의 선물입니다.
436	ゆるパス(30days)27日目のプレゼントです。	這是搖曳通行證（30天）的第27天禮物。	This is the day 27 gift for Laid-Back Pass (30 days).	유루 패스(30일) 27일차의 선물입니다.
437	ゆるパス(30days)28日目のプレゼントです。	這是搖曳通行證（30天）的第28天禮物。	This is the day 28 gift for Laid-Back Pass (30 days).	유루 패스(30일) 28일차의 선물입니다.
438	ゆるパス(30days)29日目のプレゼントです。	這是搖曳通行證（30天）的第29天禮物。	This is the day 29 gift for Laid-Back Pass (30 days).	유루 패스(30일) 29일차의 선물입니다.
439	ゆるパス(30days)30日目のプレゼントです。	這是搖曳通行證（30天）的第30天禮物。	This is the day 30 gift for Laid-Back Pass (30 days).	유루 패스(30일) 30일차의 선물입니다.
440	ゆるパスS(10days)の購入特典です。	登入獎勵的禮物	This is a Login Bonus gift.	로그인 보너스의 선물입니다
441	ログインボーナスのプレゼントです。	登入獎勵的禮物	This is a Login Bonus gift.	로그인 보너스의 선물입니다
442	ゆるパスS(10days)1日目のプレゼントです。	這是搖曳通行證S（10天）的第1天禮物。	This is the day 1 gift for Laid-Back Pass S (10 days).	유루 패스 S(10일) 1일차의 선물입니다.
443	ゆるパスS(10days)2日目のプレゼントです。	這是搖曳通行證S（10天）的第2天禮物。	This is the day 2 gift for Laid-Back Pass S (10 days).	유루 패스 S(10일) 2일차의 선물입니다.
444	ゆるパスS(10days)3日目のプレゼントです。	這是搖曳通行證S（10天）的第3天禮物。	This is the day 3 gift for Laid-Back Pass S (10 days).	유루 패스 S(10일) 3일차의 선물입니다.
445	ゆるパスS(10days)4日目のプレゼントです。	這是搖曳通行證S（10天）的第4天禮物。	This is the day 4 gift for Laid-Back Pass S (10 days).	유루 패스 S(10일) 4일차의 선물입니다.
446	ゆるパスS(10days)5日目のプレゼントです。	這是搖曳通行證S（10天）的第5天禮物。	This is the day 5 gift for Laid-Back Pass S (10 days).	유루 패스 S(10일) 5일차의 선물입니다.
447	ゆるパスS(10days)6日目のプレゼントです。	這是搖曳通行證S（10天）的第6天禮物。	This is the day 6 gift for Laid-Back Pass S (10 days).	유루 패스 S(10일) 6일차의 선물입니다.
448	ゆるパスS(10days)7日目のプレゼントです。	這是搖曳通行證S（10天）的第7天禮物。	This is the day 7 gift for Laid-Back Pass S (10 days).	유루 패스 S(10일) 7일차의 선물입니다.
449	ゆるパスS(10days)8日目のプレゼントです。	這是搖曳通行證S（10天）的第8天禮物。	This is the day 8 gift for Laid-Back Pass S (10 days).	유루 패스 S(10일) 8일차의 선물입니다.
450	ゆるパスS(10days)9日目のプレゼントです。	這是搖曳通行證S（10天）的第9天禮物。	This is the day 9 gift for Laid-Back Pass S (10 days).	유루 패스 S(10일) 9일차의 선물입니다.
451	ゆるパスS(10days)10日目のプレゼントです。	這是搖曳通行證S（10天）的第10天禮物。	This is the day 10 gift for Laid-Back Pass S (10 days).	유루 패스 S(10일) 10일차의 선물입니다.
452	ゆるパスM(10days)パスの購入特典です。	登入獎勵的禮物	This is a Login Bonus gift.	로그인 보너스의 선물입니다
453	ゆるパスM(10days)1日目のプレゼントです。	這是搖曳通行證M（10天）的第1天禮物。	This is the day 1 gift for Laid-Back Pass M (10 days).	유루 패스 M(10일) 1일차의 선물입니다.
454	ゆるパスM(10days)2日目のプレゼントです。	這是搖曳通行證M（10天）的第2天禮物。	This is the day 2 gift for Laid-Back Pass M (10 days).	유루 패스 M(10일) 2일차의 선물입니다.
455	ゆるパスM(10days)3日目のプレゼントです。	這是搖曳通行證M（10天）的第3天禮物。	This is the day 3 gift for Laid-Back Pass M (10 days).	유루 패스 M(10일) 3일차의 선물입니다.
456	ゆるパスM(10days)4日目のプレゼントです。	這是搖曳通行證M（10天）的第4天禮物。	This is the day 4 gift for Laid-Back Pass M (10 days).	유루 패스 M(10일) 4일차의 선물입니다.
457	ゆるパスM(10days)5日目のプレゼントです。	這是搖曳通行證M（10天）的第5天禮物。	This is the day 5 gift for Laid-Back Pass M (10 days).	유루 패스 M(10일) 5일차의 선물입니다.
458	ゆるパスM(10days)6日目のプレゼントです。	這是搖曳通行證M（10天）的第6天禮物。	This is the day 6 gift for Laid-Back Pass M (10 days).	유루 패스 M(10일) 6일차의 선물입니다.
459	ゆるパスM(10days)7日目のプレゼントです。	這是搖曳通行證M（10天）的第7天禮物。	This is the day 7 gift for Laid-Back Pass M (10 days).	유루 패스 M(10일) 7일차의 선물입니다.
460	ゆるパスM(10days)8日目のプレゼントです。	這是搖曳通行證M（10天）的第8天禮物。	This is the day 8 gift for Laid-Back Pass M (10 days).	유루 패스 M(10일) 8일차의 선물입니다.
461	ゆるパスM(10days)9日目のプレゼントです。	這是搖曳通行證M（10天）的第9天禮物。	This is the day 9 gift for Laid-Back Pass M (10 days).	유루 패스 M(10일) 9일차의 선물입니다.
462	ゆるパスM(10days)10日目のプレゼントです。	這是搖曳通行證M（10天）的第10天禮物。	This is the day 10 gift for Laid-Back Pass M (10 days).	유루 패스 M(10일) 10일차의 선물입니다.
463	ログインボーナスのプレゼントです。※事前登録40万人突破報酬です	登入獎勵的禮物。※這是預先註冊40萬人突破的獎勵。	This is a Login Bonus gift. ※It's a reward for reaching 400,000 pre-registrations.	로그인 보너스의 선물입니다. ※ 사전 등록 40만 명 돌파 보상입니다
464	○○ログインボーナス1日目のプレゼントです。	オールスターイベントログインボーナス11日目のプレゼントです。(TW)	オールスターイベントログインボーナス11日目のプレゼントです。(EN)	オールスターイベントログインボーナス11日目のプレゼントです。(KO)
465	○○くじから獲得したアイテムです。	ヒロインくじから獲得したアイテムです。(TW)	ヒロインくじから獲得したアイテムです。(EN)	ヒロインくじから獲得したアイテムです。(KO)
466	キャンプ報酬です。	キャンプ報酬です。(TW)	キャンプ報酬です。(EN)	キャンプ報酬です。(KO)
467	キャンプミッション報酬です。	キャンプミッション報酬です。(TW)	キャンプミッション報酬です。(EN)	キャンプミッション報酬です。(KO)
468	キャンプの素材報酬です。	キャンプの素材報酬です。(TW)	キャンプの素材報酬です。(EN)	キャンプの素材報酬です。(KO)
469	サークル活動の達成報酬です。	サークル活動の達成報酬です。(TW)	サークル活動の達成報酬です。(EN)	サークル活動の達成報酬です。(KO)
470	訪問で獲得した報酬です。	這是訪問獲得的獎勵。	This is the reward obtained from the visit.	방문으로 얻은 보상입니다.
471	ガチャで獲得したガチャメダルです。	ガチャで獲得したガチャメダルです。(TW)	ガチャで獲得したガチャメダルです。(EN)	ガチャで獲得したガチャメダルです。(KO)
472	コスチューム再獲得による代替アイテムです。	コスチューム再獲得による代替アイテムです。(TW)	コスチューム再獲得による代替アイテムです。(EN)	コスチューム再獲得による代替アイテムです。(KO)
473	サポートカード再獲得による代替アイテムです。	サポートカード再獲得による代替アイテムです。(TW)	サポートカード再獲得による代替アイテムです。(EN)	サポートカード再獲得による代替アイテムです。(KO)
474	ギア設計図/料理レシピの自動変換用	ギア設計図/料理レシピの自動変換用(TW)	ギア設計図/料理レシピの自動変換用(EN)	ギア設計図/料理レシピの自動変換用(KO)
475	ゆるすたぐらむのチームランク報酬です。	ゆるすたぐらむのチームランク報酬です。(TW)	ゆるすたぐらむのチームランク報酬です。(EN)	ゆるすたぐらむのチームランク報酬です。(KO)
476	イベントポイント報酬です	ユール(TW)	ユール(EN)	ユール(KO)
477	イベントストーリー報酬です	ゆるコイン(銀)(TW)	ゆるコイン(銀)(EN)	ゆるコイン(銀)(KO)
478	イベント連動やる事リストの報酬です	「称号4セット(スタンプ/ステッカー/プロフ/プロフステッカー)」(TW)	「称号4セット(スタンプ/ステッカー/プロフ/プロフステッカー)」(EN)	「称号4セット(スタンプ/ステッカー/プロフ/プロフステッカー)」(KO)
479	ラッキーボックスガチャで手に入れたアイテムです	SRギア『桜の木』のカケラ(TW)	SRギア『桜の木』のカケラ(EN)	SRギア『桜の木』のカケラ(KO)
480	リリース記念やる事リスト第2弾の報酬です	『かまぼこチーズフォンデュ』のカケラ(TW)	『かまぼこチーズフォンデュ』のカケラ(EN)	『かまぼこチーズフォンデュ』のカケラ(KO)
481	リンのテント	リンのテント(TW)	リンのテント(EN)	リンのテント(KO)
482	リンのローチェア	リンのローチェア(TW)	リンのローチェア(EN)	リンのローチェア(KO)
483	リンのアルミローテーブル	リンのアルミローテーブル(TW)	リンのアルミローテーブル(EN)	リンのアルミローテーブル(KO)
484	リンのステンレスマグカップ	リンのステンレスマグカップ(TW)	リンのステンレスマグカップ(EN)	リンのステンレスマグカップ(KO)
485	リンのステンレスボトル	リンのステンレスボトル(TW)	リンのステンレスボトル(EN)	リンのステンレスボトル(KO)
486	リンのコッヘル	リンのコッヘル(TW)	リンのコッヘル(EN)	リンのコッヘル(KO)
487	リンのガスバーナー	リンのガスバーナー(TW)	リンのガスバーナー(EN)	リンのガスバーナー(KO)
488	リンのランタン	リンのランタン(TW)	リンのランタン(EN)	リンのランタン(KO)
489	焚き火	焚き火(TW)	焚き火(EN)	焚き火(KO)
490	リンの自転車	リンの自転車(TW)	リンの自転車(EN)	リンの自転車(KO)
491	野クルのテント（ブルー）の設計図	野クルのテント（ブルー）の設計図(TW)	野クルのテント（ブルー）の設計図(EN)	野クルのテント（ブルー）の設計図(KO)
492	Ａフレームテントの設計図	Ａフレームテントの設計図(TW)	Ａフレームテントの設計図(EN)	Ａフレームテントの設計図(KO)
493	ツェルトの設計図	ツェルトの設計図(TW)	ツェルトの設計図(EN)	ツェルトの設計図(KO)
494	シェルターテントの設計図	シェルターテントの設計図(TW)	シェルターテントの設計図(EN)	シェルターテントの設計図(KO)
495	アウトドアロッキングチェアの設計図	アウトドアロッキングチェアの設計図(TW)	アウトドアロッキングチェアの設計図(EN)	アウトドアロッキングチェアの設計図(KO)
496	カリブーのキャンプチェアの設計図	カリブーのキャンプチェアの設計図(TW)	カリブーのキャンプチェアの設計図(EN)	カリブーのキャンプチェアの設計図(KO)
497	アウトドアチェアの設計図	アウトドアチェアの設計図(TW)	アウトドアチェアの設計図(EN)	アウトドアチェアの設計図(KO)
498	ツーシートチェアの設計図	ツーシートチェアの設計図(TW)	ツーシートチェアの設計図(EN)	ツーシートチェアの設計図(KO)
499	キャンプテーブルの設計図	キャンプテーブルの設計図(TW)	キャンプテーブルの設計図(EN)	キャンプテーブルの設計図(KO)
500	折りたたみ式テーブルの設計図	折りたたみ式テーブルの設計図(TW)	折りたたみ式テーブルの設計図(EN)	折りたたみ式テーブルの設計図(KO)
501	ロールテーブルの設計図	ロールテーブルの設計図(TW)	ロールテーブルの設計図(EN)	ロールテーブルの設計図(KO)
502	ファミリーテーブルの設計図	ファミリーテーブルの設計図(TW)	ファミリーテーブルの設計図(EN)	ファミリーテーブルの設計図(KO)
503	LEDランタンの設計図	LEDランタンの設計図(TW)	LEDランタンの設計図(EN)	LEDランタンの設計図(KO)
504	アルコールバーナーの設計図	アルコールバーナーの設計図(TW)	アルコールバーナーの設計図(EN)	アルコールバーナーの設計図(KO)
505	ステンレスの皿の設計図	ステンレスの皿の設計図(TW)	ステンレスの皿の設計図(EN)	ステンレスの皿の設計図(KO)
506	かたい木材	かたい木材(TW)	かたい木材(EN)	かたい木材(KO)
507	もえにくい布地	もえにくい布地(TW)	もえにくい布地(EN)	もえにくい布地(KO)
508	てざわりのよい木材	てざわりのよい木材(TW)	てざわりのよい木材(EN)	てざわりのよい木材(KO)
509	ふつうの電池	ふつうの電池(TW)	ふつうの電池(EN)	ふつうの電池(KO)
510	ひかる部品	ひかる部品(TW)	ひかる部品(EN)	ひかる部品(KO)
511	1000ユール	1000ユール(TW)	1000ユール(EN)	1000ユール(KO)
512	焚き火の材料	焚き火の材料(TW)	焚き火の材料(EN)	焚き火の材料(KO)
513	カレーめんの材料	カレーめんの材料(TW)	カレーめんの材料(EN)	カレーめんの材料(KO)
514	リリース記念やる事リスト第1弾の報酬です	釋出紀念要事清單第1彈的獎勵	This is the reward for the first part of the release celebration to-do list.	릴리스 기념 할일 리스트 제1탄의 보상입니다
515	イベントチャレンジの全達成報酬です。	イベントチャレンジの全達成報酬です。(TW)	イベントチャレンジの全達成報酬です。(EN)	イベントチャレンジの全達成報酬です。(KO)
516	イベントチャレンジの達成報酬です。	イベントチャレンジの達成報酬です。(TW)	イベントチャレンジの達成報酬です。(EN)	イベントチャレンジの達成報酬です。(KO)
517	サークルショップで購入したフレンド枠です。	サークルショップで購入したフレンド枠です。(TW)	サークルショップで購入したフレンド枠です。(EN)	サークルショップで購入したフレンド枠です。(KO)
518	ゆるナビチャレンジの達成報酬です。	搖曳導覽挑戰的達成獎勵。	This is the reward for completing the Laid-Back Navi Challenge.	유루내비 챌린지의 달성 보상입니다.
519	ゆるナビのチャプタークリア報酬です。	搖曳導覽的章節通關獎勵。	This is a reward for clearing a chapter in Laid-Back Navi.	유루내비의 챕터 클리어 보상입니다.
520	野外活動計画プレミアムです。	野外活動計画プレミアムです。	野外活動計画プレミアムです。	野外活動計画プレミアムです。
521	もっと野外活動計画プレミアムです。	もっと野外活動計画プレミアムです。	もっと野外活動計画プレミアムです。	もっと野外活動計画プレミアムです。
522	サークル活動（デイリー）のクリア報酬です。	這是社團活動的完成獎勵。	This is the clear reward for Circle Activities.	서클 활동의 클리어 보상입니다.
523	サークル活動のメンバー報酬です。	社團活動的成員獎勵	This is a member reward for Circle Activities.	서클 활동의 멤버 보상입니다
524	キャンプミッションクリア報酬です。	キャンプミッションクリア報酬です。	キャンプミッションクリア報酬です。	キャンプミッションクリア報酬です。
525	サークルショップで購入したスタンプです。	0	0	0
526	サークルショップで購入したフレームです。	0	0	0
527	ゆるパスM(10days)の購入特典です。	ゆるパスM(10days)の購入特典です。(TW)	ゆるパスM(10days)の購入特典です。(EN)	ゆるパスM(10days)の購入特典です。(KO)
528	ゆるパス(7days)の購入特典です。	ゆるパス(30days)の購入特典です。(TW)	ゆるパス(30days)の購入特典です。(EN)	ゆるパス(30days)の購入特典です。(KO)
529	ゆるパス(7days)1日目のプレゼントです。	這是搖曳通行證（7天）的第1天禮物。	This is the day 1 gift for Laid-Back Pass (7days).	유루 패스 (7일) 1일차의 선물입니다.
530	ゆるパス(7days)2日目のプレゼントです。	這是搖曳通行證（7天）的第2天禮物。	This is the day 2 gift for Laid-Back Pass (7days).	유루 패스 (7일) 2일차의 선물입니다.
531	ゆるパス(7days)3日目のプレゼントです。	這是搖曳通行證（7天）的第3天禮物。	This is the day 3 gift for Laid-Back Pass (7days).	유루 패스 (7일) 3일차의 선물입니다.
532	ゆるパス(7days)4日目のプレゼントです。	這是搖曳通行證（7天）的第4天禮物。	This is the day 4 gift for Laid-Back Pass (7days).	유루 패스 (7일) 4일차의 선물입니다.
533	ゆるパス(7days)5日目のプレゼントです。	這是搖曳通行證（7天）的第5天禮物。	This is the day 5 gift for Laid-Back Pass (7days).	유루 패스 (7일) 5일차의 선물입니다.
534	ゆるパス(7days)6日目のプレゼントです。	這是搖曳通行證（7天）的第6天禮物。	This is the day 6 gift for Laid-Back Pass (7days).	유루 패스 (7일) 6일차의 선물입니다.
535	ゆるパス(7days)7日目のプレゼントです。	這是搖曳通行證（7天）的第7天禮物。	This is the day 7 gift for Laid-Back Pass (7days).	유루 패스 (7일) 7일차의 선물입니다.
536	ランダムボックスから獲得したゆるコインです。	從隨機寶箱中獲得的搖曳幣。	This is the YuruCoin obtained from the Random Box.	랜덤 박스에서 획득한 유루코인입니다.
537	CM視聴で獲得したゆるコイン(銀)ボックスです。	從隨機寶箱中獲得的搖曳幣。	This is the YuruCoin obtained from the Random Box.	랜덤 박스에서 획득한 유루코인입니다.
538	ショップで獲得した設計図/レシピです。	0	0	0
539	愛着MAXの設計図/レシピを再獲得したのでカケラに変換されました。	0	0	0
540	無料ランキング1位の報酬です。	免費排名第一的獎勵。	This is the reward for the 1st place in the free ranking.	무료 랭킹 1위의 보상입니다.
541	事前登録目標達成報酬です。	事前登錄目標達成獎勵。	This is a pre-registration goal achievement reward.	사전 등록 목표 달성 보상입니다.
542	リリース記念AP100プレゼントです。	發行紀念贈送100 AP禮物。	This is a release celebration gift of 100 AP.	릴리스 기념 AP100 선물입니다.
543	100万&200万ダウンロード突破記念の報酬です。	這是為慶祝突破100萬和200萬次下載而提供的獎勵。	This is a reward in celebration of reaching 1 million & 2 million downloads.	100만&200만 다운로드 돌파 기념 보상입니다.
544	300万ダウンロード突破記念の報酬です。	300萬下載突破紀念獎勵。	This is a reward in celebration of surpassing 3 million downloads.	300만 다운로드 돌파 기념 보상입니다.
545	リリース3日目プレゼントです。	發行第三天的禮物。	Day 3 Release Gift.	릴리스 3일째 선물입니다.
546	不具合によるお詫びです。	因故障而道歉	Apology for the inconvenience caused by the bug.	불편으로 인한 사과입니다.
547	ストキャンボックスから獲得したアイテムです。	從隨機寶箱中獲得的道具。	This is the item obtained from the Story Camp Box.	랜덤 박스에서 획득한 아이템입니다.
548	メンテナンスにご協力いただいたお礼です。	感謝您對維護工作的協助。	Thank you for your cooperation during the maintenance.	메인테넌스에 협력해 주셔서 감사합니다.
549	ゆるナビのミッション内容調整の補填アイテムです。	這是搖曳導覽的任務內容調整補充項目	This is a supplementary item for adjusting the mission content of Laid-Back Navi.	이것은 유루내비의 미션 내용 조정 보충 아이템입니다.
550	運営からのプレゼントです	運營送來的禮物	This is a gift from the management.	운영자로부터의 선물입니다.
551	緊急メンテナンスのお詫びです。	緊急維護的道歉。	Apology for Emergency Maintenance.	긴급 점검으로 인한 사과입니다.
552	キャンペーンの配布アイテムです。	活動的發放物品。	This is a campaign distribution item.	캠페인의 배포 아이템입니다.
553	ストキャンイベント ランキング1位報酬です	這是街頭霸王活動的排名第一獎勵	This is a reward for ranking 1st in the Story Camp Event.	스토캠 이벤트 랭킹 1위 보상입니다
554	ストキャンイベント ランキング2位報酬です	這是股票活動排名第二的獎勵	This is the reward for the 2nd place ranking in the Story Camp Event.	스토캠 이벤트 랭킹 2위 보상입니다
555	ストキャンイベント ランキング3位報酬です	這是股票活動排名第三的獎勵	This is the reward for the 3rd place ranking in the Story Camp Event.	스토캠 이벤트 랭킹 3위 보상입니다
556	ストキャンイベント ランキング4～5位報酬です	這是股票活動排名第4～5名的獎勵	This is a reward for ranking 4th-5th in the Story Camp Event.	스토캠 이벤트 랭킹 4~5위 보상입니다
557	ストキャンイベント ランキング6～10位報酬です	這是股票活動排名第6至第10的獎勵	This is the reward for ranking 6th to 10th place in the Story Camp Event.	스토캠 이벤트 랭킹 6~10위 보상입니다
558	ストキャンイベント ランキング11～50位報酬です	這是股票活動排名11～50的獎勵	This is the reward for ranking 11th to 50th in the Story Camp Event.	스토캠 이벤트 랭킹 11~50위 보상입니다
559	ストキャンイベント ランキング51～100位報酬です	這是劇情活動排名51～100的獎勵	This is the reward for ranking 51st to 100th in the Story Camp Event.	스토캠 이벤트 랭킹 51~100위 보상입니다
560	ストキャンイベント ランキング101～500位報酬です	這是股票活動排名101～500的獎勵	This is the reward for ranking 101st to 500th in the Story Camp Event.	스토캠 이벤트 랭킹 101~500위 보상입니다
561	ストキャンイベント ランキング501～1000位報酬です	這是存檔活動排名501～1000的獎勵	This is the reward for ranking 501st to 1000th in the Story Camp Event.	스토캠 이벤트 랭킹 501~1000위 보상입니다
562	ストキャンイベント ランキング1001～3000位報酬です	這是股票活動排名1001～3000的獎勵	This is the reward for ranking 1001-3000 in the Story Camp Event.	스토캠 이벤트 랭킹 1001~3000위 보상입니다
563	ストキャンイベント ランキング3001～5000位報酬です	這是股票活動排名3001～5000的獎勵	This is the reward for ranking 3001-5000 in the Story Camp Event.	스토캠 이벤트 랭킹 3001~5000위 보상입니다
564	ストキャンイベント ランキング5001～10000位報酬です	這是股票活動排名5001～10000的獎勵	This is the reward for ranking 5001-10000 in the Story Camp Event.	스토캠 이벤트 랭킹 5001~10000위 보상입니다
565	ストキャンイベント ランキング10001～30000位報酬です	這是股票活動排名10001～30000的獎勵	This is the reward for ranking 10,001 to 30,000 in the Story Camp Event.	스토캠 이벤트 랭킹 10001~30000위 보상입니다
566	ストキャンイベント ランキング30001～50000位報酬です	這是股票活動排名30001～50000的獎勵	This is the reward for ranking 30,001st to 50,000th in the Story Camp Event.	스토캠 이벤트 랭킹 30001~50000위 보상입니다
